Id_Business;Trading_Status;Sales_Status;Sales_Owner;Value;Start_Date;Store_Amount;Segment;Tax_Regime;Campaign;Company_Size
NEG0880;Won;Won;Vendedor 03;132000.00;01/07/2019;4;Distribuidora;Lucro Real;google;Grande
NEG0881;Won;Won;Vendedor 03;150800.00;01/07/2019;4;Distribuidora;Lucro Real;google;Grande
NEG1344;Lost;Lost;Vendedor 04;153877.55;22/01/2020;4;Distribuidora;Lucro Real;google;Grande
NEG2227;Won;Won;Vendedor 02;133846.15;18/03/2021;4;Distribuidora;Lucro Real;google;Grande
NEG0644;Lost;Lost;Vendedor 01;170156.25;26/02/2019;5;Distribuidora;Lucro Real;google;Grande
NEG2870;Lost;Lost;Vendedor 03;298472.73;23/02/2022;8;Distribuidora;Lucro Real;prosp_merketing;Grande
NEG1564;Lost;Lost;Vendedor 02;38122.74;15/05/2020;1;Distribuidora;Lucro Presumido;google;Pequeno
NEG1642;Lost;Lost;Vendedor 02;35555.56;25/06/2020;1;Distribuidora;Simples Nacional;google;Pequeno
NEG2517;Lost;Lost;Vendedor 04;35254.24;21/07/2021;1;Distribuidora;Simples Nacional;google;Pequeno
NEG2774;Lost;Lost;Vendedor 03;93076.92;05/01/2022;3;Distribuidora;Lucro Real;prosp_merketing;Grande
NEG2784;Lost;Lost;Gerente 02;124235.29;06/01/2022;3;Distribuidora;Lucro Real;prosp_merketing;Grande
NEG2794;Lost;Lost;Vendedor 01;180505.42;11/01/2022;7;Distribuidora;Lucro Real;prosp_merketing;Grande
NEG2803;Lost;Lost;Vendedor 01;215053.76;19/01/2022;7;Distribuidora;Lucro Real;prosp_merketing;Grande
NEG2804;Lost;Lost;Vendedor 01;244921.88;19/01/2022;8;Distribuidora;Lucro Real;prosp_merketing;Grande
NEG2841;Lost;Lost;Vendedor 03;342490.84;09/02/2022;12;Distribuidora;Lucro Real;prosp_merketing;Grande
NEG2852;Lost;Lost;Vendedor 04;646498.19;14/02/2022;21;Distribuidora;Lucro Real;prosp_merketing;Grande
NEG2859;Lost;Lost;Vendedor 04;234042.55;16/02/2022;7;Distribuidora;Lucro Real;prosp_merketing;Grande
NEG2910;Lost;Lost;Vendedor 02;261818.18;17/03/2022;7;Distribuidora;Lucro Real;prosp_merketing;Grande
NEG2928;Lost;Lost;Vendedor 04;239130.43;23/03/2022;7;Distribuidora;Lucro Real;prosp_merketing;Grande
NEG2943;Prospeccao;Open;Gerente 01;715604.40;30/03/2022;21;Distribuidora;Lucro Real;prosp_merketing;Grande
NEG2954;Lost;Lost;Vendedor 04;43034.48;01/04/2022;1;Distribuidora;Lucro Presumido;prosp_merketing;Médio
NEG0564;Won;Won;Vendedor 02;39587.63;23/01/2019;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG0623;Lost;Lost;Vendedor 01;32835.82;14/02/2019;1;Hortifrut;Simples Nacional;google;Pequeno
NEG0625;Won;Won;Vendedor 02;36879.43;15/02/2019;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG0648;Lost;Lost;Vendedor 01;35862.07;01/03/2019;1;Hortifrut;Simples Nacional;google;Pequeno
NEG0671;Won;Won;Vendedor 02;34241.25;22/03/2019;1;Hortifrut;Simples Nacional;google;Pequeno
NEG0780;Lost;Lost;Vendedor 01;43943.66;16/05/2019;1;Hortifrut;Lucro Presumido;google;Médio
NEG0781;Lost;Lost;Vendedor 01;36501.90;16/05/2019;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG0783;Lost;Lost;Vendedor 01;38951.31;16/05/2019;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG0793;Won;Won;Gerente 02;32958.80;20/05/2019;1;Hortifrut;Simples Nacional;google;Pequeno
NEG0821;Lost;Lost;Vendedor 01;36236.93;30/05/2019;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG0866;Won;Won;Gerente 01;30662.02;24/06/2019;1;Hortifrut;Simples Nacional;google;Pequeno
NEG0887;Lost;Lost;Vendedor 01;36040.96;04/07/2019;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG0927;Won;Won;Vendedor 02;43664.12;19/07/2019;1;Hortifrut;Lucro Presumido;google;Médio
NEG1235;Won;Won;Vendedor 01;32989.69;12/12/2019;1;Hortifrut;Simples Nacional;google;Pequeno
NEG1274;Won;Won;Gerente 01;33922.26;10/01/2020;1;Hortifrut;Simples Nacional;google;Pequeno
NEG1275;Won;Won;Vendedor 01;31205.67;10/01/2020;1;Hortifrut;Simples Nacional;google;Pequeno
NEG1611;Lost;Lost;Vendedor 04;42197.80;12/06/2020;1;Hortifrut;Lucro Presumido;google;Médio
NEG2132;Won;Won;Vendedor 04;28776.98;05/02/2021;1;Hortifrut;Simples Nacional;google;Pequeno
NEG2138;Won;Won;Vendedor 02;45547.45;09/02/2021;1;Hortifrut;Lucro Presumido;google;Médio
NEG2560;Won;Won;Vendedor 04;41250.00;13/08/2021;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG0987;Lost;Lost;Vendedor 01;41600.00;19/08/2019;1;Hortifrut;Lucro Presumido;Evento;Pequeno
NEG1241;Won;Won;Vendedor 04;30034.13;16/12/2019;1;Hortifrut;Simples Nacional;google;Pequeno
NEG1257;Lost;Lost;Vendedor 01;40706.71;26/12/2019;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG1295;Won;Won;Vendedor 01;46917.29;15/01/2020;1;Hortifrut;Lucro Presumido;google;Médio
NEG1403;Lost;Lost;Vendedor 02;33728.22;12/02/2020;1;Hortifrut;Simples Nacional;google;Pequeno
NEG1556;Lost;Lost;Vendedor 02;28070.18;05/05/2020;1;Hortifrut;Simples Nacional;google;Pequeno
NEG1560;Lost;Lost;Vendedor 02;43146.07;12/05/2020;1;Hortifrut;Lucro Presumido;google;Médio
NEG1561;Lost;Lost;Vendedor 04;33846.15;12/05/2020;1;Hortifrut;Simples Nacional;google;Pequeno
NEG1640;Lost;Lost;Vendedor 04;42448.98;24/06/2020;1;Hortifrut;Lucro Presumido;google;Médio
NEG1643;Lost;Lost;Vendedor 02;28368.79;25/06/2020;1;Hortifrut;Simples Nacional;google;Pequeno
NEG1644;Won;Won;Vendedor 02;36413.79;26/06/2020;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG1656;Won;Won;Vendedor 04;36164.38;02/07/2020;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG1657;Lost;Lost;Vendedor 02;34532.37;06/07/2020;1;Hortifrut;Simples Nacional;google;Pequeno
NEG1705;Won;Won;Vendedor 01;43034.48;16/07/2020;1;Hortifrut;Lucro Presumido;google;Médio
NEG1714;Lost;Lost;Vendedor 04;30651.34;20/07/2020;1;Hortifrut;Simples Nacional;google;Pequeno
NEG1771;Lost;Lost;Vendedor 01;42020.20;07/08/2020;1;Hortifrut;Lucro Presumido;google;Médio
NEG1773;Lost;Lost;Vendedor 01;35072.46;10/08/2020;1;Hortifrut;Simples Nacional;google;Pequeno
NEG1780;Lost;Lost;Vendedor 02;31884.06;11/08/2020;1;Hortifrut;Simples Nacional;google;Pequeno
NEG1783;Lost;Lost;Vendedor 02;39694.66;11/08/2020;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG1794;Lost;Lost;Vendedor 02;32592.59;13/08/2020;1;Hortifrut;Simples Nacional;google;Pequeno
NEG1812;Lost;Lost;Vendedor 02;46741.57;21/08/2020;1;Hortifrut;Lucro Presumido;google;Médio
NEG2005;Lost;Lost;Vendedor 02;33333.33;16/11/2020;1;Hortifrut;Simples Nacional;google;Pequeno
NEG2015;Won;Won;Vendedor 02;38518.52;23/11/2020;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG2017;Won;Won;Vendedor 02;43943.66;23/11/2020;1;Hortifrut;Lucro Presumido;google;Médio
NEG2019;Lost;Lost;Vendedor 02;37818.18;24/11/2020;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG2037;Won;Won;Vendedor 01;42352.94;14/12/2020;1;Hortifrut;Lucro Presumido;google;Médio
NEG2040;Lost;Lost;Vendedor 01;38235.29;14/12/2020;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG2120;Lost;Lost;Vendedor 01;44731.18;02/02/2021;1;Hortifrut;Lucro Presumido;google;Médio
NEG2174;Lost;Lost;Vendedor 04;30534.35;23/02/2021;1;Hortifrut;Simples Nacional;google;Pequeno
NEG2184;Lost;Lost;Vendedor 04;37183.10;24/02/2021;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG2279;Lost;Lost;Vendedor 02;36363.64;13/04/2021;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG2284;Lost;Lost;Vendedor 01;40281.69;14/04/2021;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG2291;Lost;Lost;Vendedor 02;36254.68;15/04/2021;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG2354;Lost;Lost;Vendedor 02;31205.67;12/05/2021;1;Hortifrut;Simples Nacional;google;Pequeno
NEG2430;Negociacao;Open;Vendedor 04;33846.15;16/06/2021;1;Hortifrut;Simples Nacional;google;Pequeno
NEG2431;Won;Won;Vendedor 01;42846.44;17/06/2021;1;Hortifrut;Lucro Presumido;google;Médio
NEG2432;Won;Won;Vendedor 01;34285.71;17/06/2021;1;Hortifrut;Simples Nacional;google;Pequeno
NEG2442;Won;Won;Vendedor 02;42162.16;22/06/2021;1;Hortifrut;Lucro Presumido;google;Médio
NEG2477;Lost;Lost;Vendedor 01;47272.73;01/07/2021;1;Hortifrut;Lucro Presumido;google;Médio
NEG2566;Won;Won;Vendedor 01;44307.69;18/08/2021;1;Hortifrut;Lucro Presumido;google;Médio
NEG2645;Lost;Lost;Vendedor 01;31884.06;29/09/2021;1;Hortifrut;Simples Nacional;google;Pequeno
NEG2710;Negociacao;Open;Vendedor 03;31884.06;12/11/2021;1;Hortifrut;Simples Nacional;google;Pequeno
NEG2712;Lost;Lost;Vendedor 03;36806.08;16/11/2021;1;Hortifrut;Lucro Presumido;google;Pequeno
NEG1828;Lost;Lost;Vendedor 02;38260.87;27/08/2020;1;Hortifrut;Lucro Presumido;indicacao;Pequeno
NEG1999;Won;Won;Vendedor 02;43636.36;13/11/2020;1;Hortifrut;Lucro Presumido;indicacao;Médio
NEG2016;Won;Won;Vendedor 02;33976.83;23/11/2020;1;Hortifrut;Simples Nacional;indicacao;Pequeno
NEG2049;Lost;Lost;Vendedor 01;38823.53;04/01/2021;1;Hortifrut;Lucro Presumido;indicacao;Pequeno
NEG2061;Lost;Lost;Vendedor 02;37812.50;06/01/2021;1;Hortifrut;Lucro Presumido;indicacao;Pequeno
NEG2063;Won;Won;Gerente 01;36619.72;07/01/2021;1;Hortifrut;Lucro Presumido;indicacao;Pequeno
NEG2123;Won;Won;Vendedor 01;40996.44;03/02/2021;1;Hortifrut;Lucro Presumido;indicacao;Pequeno
NEG2326;Lost;Lost;Vendedor 01;31541.22;29/04/2021;1;Hortifrut;Simples Nacional;indicacao;Pequeno
NEG2438;Lost;Lost;Vendedor 01;42214.02;21/06/2021;1;Hortifrut;Lucro Presumido;indicacao;Médio
NEG2586;Won;Won;Vendedor 01;45000.00;25/08/2021;1;Hortifrut;Lucro Presumido;indicacao;Médio
NEG1084;Lost;Lost;Vendedor 03;34408.60;02/10/2019;1;Hortifrut;Simples Nacional;prosp_merketing;Pequeno
NEG2823;Lost;Lost;Vendedor 04;29520.30;02/02/2022;1;Hortifrut;Simples Nacional;prosp_merketing;Pequeno
NEG2836;Prospeccao;Open;Vendedor 03;43831.42;08/02/2022;1;Hortifrut;Lucro Presumido;prosp_merketing;Médio
NEG2842;Lost;Lost;Vendedor 02;31428.57;09/02/2022;1;Hortifrut;Simples Nacional;prosp_merketing;Pequeno
NEG2867;Prospeccao;Open;Vendedor 02;35555.56;21/02/2022;1;Hortifrut;Simples Nacional;prosp_merketing;Pequeno
NEG2871;Lost;Lost;Vendedor 03;43484.32;24/02/2022;1;Hortifrut;Lucro Presumido;prosp_merketing;Médio
NEG2886;Lost;Lost;Vendedor 04;37849.46;10/03/2022;1;Hortifrut;Lucro Presumido;prosp_merketing;Pequeno
NEG2890;Lost;Lost;Vendedor 03;44341.09;11/03/2022;1;Hortifrut;Lucro Presumido;prosp_merketing;Médio
NEG2909;Lost;Lost;Vendedor 04;37681.16;17/03/2022;1;Hortifrut;Lucro Presumido;prosp_merketing;Pequeno
NEG2926;Prospeccao;Open;Vendedor 02;39699.25;22/03/2022;1;Hortifrut;Lucro Presumido;prosp_merketing;Pequeno
NEG2977;Lost;Lost;Vendedor 04;33082.71;11/04/2022;1;Hortifrut;Simples Nacional;prosp_merketing;Pequeno
NEG3004;Prospeccao;Open;Vendedor 01;31007.75;25/04/2022;1;Hortifrut;Simples Nacional;prosp_merketing;Pequeno
NEG0658;Lost;Lost;Vendedor 01;88973.38;11/03/2019;2;Hortifrut;Lucro Real;google;Grande
NEG1218;Lost;Lost;Vendedor 01;63829.79;29/11/2019;2;Hortifrut;Lucro Real;google;Médio
NEG1293;Lost;Lost;Vendedor 01;62264.15;14/01/2020;2;Hortifrut;Lucro Real;google;Médio
NEG1381;Lost;Lost;Vendedor 02;69473.68;04/02/2020;2;Hortifrut;Lucro Real;google;Médio
NEG1827;Lost;Lost;Vendedor 02;66666.67;27/08/2020;2;Hortifrut;Lucro Real;google;Médio
NEG2028;Won;Won;Vendedor 01;77158.27;09/12/2020;2;Hortifrut;Lucro Real;google;Grande
NEG2032;Won;Won;Vendedor 02;74738.68;10/12/2020;2;Hortifrut;Lucro Real;google;Grande
NEG1329;Lost;Lost;Vendedor 02;69807.69;20/01/2020;2;Hortifrut;Lucro Real;prosp_merketing;Médio
NEG2861;Negociacao;Open;Vendedor 01;64705.88;16/02/2022;2;Hortifrut;Lucro Real;prosp_merketing;Médio
NEG1493;Won;Won;Vendedor 02;121937.98;12/03/2020;3;Hortifrut;Lucro Real;google;Grande
NEG2052;Won;Won;Vendedor 02;134588.24;05/01/2021;3;Hortifrut;Lucro Real;google;Grande
NEG1959;Won;Won;Vendedor 01;74829.93;26/10/2020;3;Hortifrut;Lucro Real;google;Grande
NEG2007;Won;Won;Vendedor 01;122968.20;17/11/2020;4;Hortifrut;Lucro Real;indicacao;Grande
NEG0562;Won;Won;Vendedor 02;148872.18;23/01/2019;5;Hortifrut;Lucro Real;google;Grande
NEG0639;Won;Won;Vendedor 02;173977.70;25/02/2019;5;Hortifrut;Lucro Real;google;Grande
NEG1399;Lost;Lost;Vendedor 04;157575.76;10/02/2020;5;Hortifrut;Lucro Real;google;Grande
NEG1906;Won;Won;Vendedor 02;141428.57;01/10/2020;5;Hortifrut;Lucro Real;google;Grande
NEG1893;Lost;Lost;Vendedor 02;163103.45;22/09/2020;6;Hortifrut;Lucro Real;google;Grande
NEG2211;Won;Won;Vendedor 02;168350.17;11/03/2021;7;Hortifrut;Lucro Real;google;Grande
NEG0906;Lost;Lost;Vendedor 01;363813.23;15/07/2019;12;Hortifrut;Lucro Real;google;Grande
NEG2749;Lost;Lost;Vendedor 04;31428.57;14/12/2021;1;Hortifrut;Simples Nacional;google;Pequeno
NEG2018;Lost;Lost;Vendedor 02;32958.80;24/11/2020;1;Hortifrut;Simples Nacional;indicacao;Pequeno
NEG2828;Lost;Lost;Vendedor 04;655350.55;04/02/2022;21;Hortifrut;Lucro Real;prosp_merketing;Grande
NEG2895;Lost;Lost;Vendedor 01;614532.87;14/03/2022;21;Hortifrut;Lucro Real;prosp_merketing;Grande
NEG2897;Lost;Lost;Vendedor 01;222222.22;14/03/2022;7;Hortifrut;Lucro Real;prosp_merketing;Grande
NEG1022;Lost;Lost;Vendedor 01;32432.43;04/09/2019;1;Lanchonete;Simples Nacional;prosp_merketing;Pequeno
NEG2953;Proposta;Open;Vendedor 04;44824.90;31/03/2022;1;Lanchonete;Lucro Presumido;prosp_merketing;Médio
NEG0554;Won;Won;Vendedor 01;32925.17;15/01/2019;1;Lanchonete;Simples Nacional;google;Pequeno
NEG0555;Lost;Lost;Vendedor 01;28985.51;15/01/2019;1;Lanchonete;Simples Nacional;google;Pequeno
NEG0612;Lost;Lost;Vendedor 01;34909.09;11/02/2019;1;Lanchonete;Simples Nacional;google;Pequeno
NEG0638;Lost;Lost;Vendedor 01;33716.48;20/02/2019;1;Lanchonete;Simples Nacional;google;Pequeno
NEG0653;Lost;Lost;Vendedor 01;34375.00;07/03/2019;1;Lanchonete;Simples Nacional;google;Pequeno
NEG0654;Lost;Lost;Vendedor 01;44731.18;07/03/2019;1;Lanchonete;Lucro Presumido;google;Médio
NEG0710;Lost;Lost;Vendedor 01;33922.26;11/04/2019;1;Lanchonete;Simples Nacional;google;Pequeno
NEG0712;Won;Won;Vendedor 01;33449.48;15/04/2019;1;Lanchonete;Simples Nacional;google;Pequeno
NEG0754;Lost;Lost;Vendedor 01;40625.00;07/05/2019;1;Lanchonete;Lucro Presumido;google;Pequeno
NEG0799;Lost;Lost;Vendedor 01;46741.57;22/05/2019;1;Lanchonete;Lucro Presumido;google;Médio
NEG0832;Lost;Lost;Vendedor 01;36090.23;03/06/2019;1;Lanchonete;Lucro Presumido;google;Pequeno
NEG0894;Lost;Lost;Vendedor 01;39256.51;08/07/2019;1;Lanchonete;Lucro Presumido;google;Pequeno
NEG0905;Lost;Lost;Vendedor 01;30662.02;15/07/2019;1;Lanchonete;Simples Nacional;google;Pequeno
NEG1133;Lost;Lost;Vendedor 01;32925.17;21/10/2019;1;Lanchonete;Simples Nacional;google;Pequeno
NEG1221;Lost;Lost;Vendedor 01;34909.09;03/12/2019;1;Lanchonete;Simples Nacional;google;Pequeno
NEG1276;Won;Won;Vendedor 04;34042.55;10/01/2020;1;Lanchonete;Simples Nacional;google;Pequeno
NEG1430;Lost;Lost;Vendedor 01;41151.08;24/02/2020;1;Lanchonete;Lucro Presumido;google;Pequeno
NEG1607;Won;Won;Vendedor 04;39044.37;09/06/2020;1;Lanchonete;Lucro Presumido;google;Pequeno
NEG1798;Won;Won;Vendedor 04;27210.88;19/08/2020;1;Lanchonete;Simples Nacional;google;Pequeno
NEG2900;Prospeccao;Open;Vendedor 03;34532.37;14/03/2022;1;Lanchonete;Simples Nacional;Evento;Pequeno
NEG1009;Lost;Lost;Vendedor 03;41739.13;30/08/2019;1;Lanchonete;Lucro Presumido;Evento;Pequeno
NEG1024;Lost;Lost;Vendedor 01;45054.15;04/09/2019;1;Lanchonete;Lucro Presumido;google;Médio
NEG1227;Lost;Lost;Vendedor 01;37410.07;06/12/2019;1;Lanchonete;Lucro Presumido;google;Pequeno
NEG1369;Won;Won;Vendedor 04;32542.37;03/02/2020;1;Lanchonete;Simples Nacional;google;Pequeno
NEG1420;Lost;Lost;Vendedor 01;43333.33;18/02/2020;1;Lanchonete;Lucro Presumido;google;Médio
NEG1718;Won;Won;Vendedor 04;44098.94;21/07/2020;1;Lanchonete;Lucro Presumido;google;Médio
NEG1886;Lost;Lost;Vendedor 02;31095.41;21/09/2020;1;Lanchonete;Simples Nacional;google;Pequeno
NEG2031;Won;Won;Vendedor 02;32000.00;10/12/2020;1;Lanchonete;Simples Nacional;google;Pequeno
NEG2200;Lost;Lost;Vendedor 02;40615.38;05/03/2021;1;Lanchonete;Lucro Presumido;google;Pequeno
NEG2269;Lost;Lost;Vendedor 02;44731.18;09/04/2021;1;Lanchonete;Lucro Presumido;google;Médio
NEG2462;Won;Won;Vendedor 01;39097.74;30/06/2021;1;Lanchonete;Lucro Presumido;google;Pequeno
NEG2515;Proposta;Open;Vendedor 02;28985.51;20/07/2021;1;Lanchonete;Simples Nacional;google;Pequeno
NEG2562;Lost;Lost;Vendedor 03;37519.38;16/08/2021;1;Lanchonete;Lucro Presumido;google;Pequeno
NEG2587;Won;Won;Vendedor 04;34241.25;25/08/2021;1;Lanchonete;Simples Nacional;google;Pequeno
NEG2650;Lost;Lost;Vendedor 04;30985.92;01/10/2021;1;Lanchonete;Simples Nacional;google;Pequeno
NEG2702;Negociacao;Open;Vendedor 04;40857.14;04/11/2021;1;Lanchonete;Lucro Presumido;google;Pequeno
NEG2727;Lost;Lost;Vendedor 04;31316.73;25/11/2021;1;Lanchonete;Simples Nacional;google;Pequeno
NEG2728;Lost;Lost;Vendedor 02;30769.23;25/11/2021;1;Lanchonete;Simples Nacional;google;Pequeno
NEG2314;Lost;Lost;Vendedor 02;30985.92;26/04/2021;1;Lanchonete;Simples Nacional;indicacao;Pequeno
NEG1908;Lost;Lost;Vendedor 03;43007.52;01/10/2020;1;Lanchonete;Lucro Presumido;prosp_merketing;Médio
NEG2769;Lost;Lost;Vendedor 04;29411.76;03/01/2022;1;Lanchonete;Simples Nacional;prosp_merketing;Pequeno
NEG2821;Prospeccao;Open;Vendedor 02;42985.07;01/02/2022;1;Lanchonete;Lucro Presumido;prosp_merketing;Médio
NEG2927;Prospeccao;Open;Vendedor 04;37714.29;22/03/2022;1;Lanchonete;Lucro Presumido;prosp_merketing;Pequeno
NEG2946;Prospeccao;Open;Vendedor 02;38823.53;30/03/2022;1;Lanchonete;Lucro Presumido;prosp_merketing;Pequeno
NEG2979;Prospeccao;Open;Vendedor 04;37647.06;11/04/2022;1;Lanchonete;Lucro Presumido;prosp_merketing;Pequeno
NEG0888;Lost;Lost;Vendedor 01;56506.85;04/07/2019;2;Lanchonete;Lucro Presumido;google;Médio
NEG1021;Lost;Lost;Vendedor 01;66420.66;03/09/2019;2;Lanchonete;Lucro Real;google;Médio
NEG1248;Lost;Lost;Vendedor 01;61338.29;18/12/2019;2;Lanchonete;Lucro Real;google;Médio
NEG1567;Lost;Lost;Vendedor 02;68233.08;20/05/2020;2;Lanchonete;Lucro Real;google;Médio
NEG1995;Lost;Lost;Vendedor 02;68965.52;11/11/2020;2;Lanchonete;Lucro Real;google;Médio
NEG2614;Lost;Lost;Vendedor 01;122890.63;14/09/2021;3;Lanchonete;Lucro Real;google;Grande
NEG1254;Lost;Lost;Vendedor 04;152967.03;23/12/2019;4;Lanchonete;Lucro Real;google;Grande
NEG1428;Lost;Lost;Vendedor 01;148949.42;20/02/2020;4;Lanchonete;Lucro Real;google;Grande
NEG1239;Lost;Lost;Vendedor 01;157083.33;13/12/2019;4;Lanchonete;Lucro Real;google;Grande
NEG1394;Lost;Lost;Vendedor 04;151777.00;07/02/2020;5;Lanchonete;Lucro Real;google;Grande
NEG2236;Negociacao;Open;Vendedor 04;124567.47;19/03/2021;5;Lanchonete;Lucro Real;google;Grande
NEG1373;Lost;Lost;Vendedor 02;39050.85;03/02/2020;1;Lanchonete;Lucro Presumido;google;Pequeno
NEG1530;Lost;Lost;Vendedor 04;35555.56;26/03/2020;1;Lanchonete;Simples Nacional;google;Pequeno
NEG2793;Lost;Lost;Vendedor 01;101184.67;11/01/2022;3;Lanchonete;Lucro Real;prosp_merketing;Grande
NEG2834;Lost;Lost;Vendedor 04;212765.96;08/02/2022;7;Lanchonete;Lucro Real;prosp_merketing;Grande
NEG2887;Lost;Lost;Vendedor 02;392307.69;10/03/2022;12;Lanchonete;Lucro Real;prosp_merketing;Grande
NEG0613;Lost;Lost;Vendedor 01;31654.68;11/02/2019;1;Loja de Departamento;Simples Nacional;google;Pequeno
NEG0617;Lost;Lost;Vendedor 02;37142.86;12/02/2019;1;Loja de Departamento;Lucro Presumido;google;Pequeno
NEG0626;Lost;Lost;Vendedor 01;33449.48;15/02/2019;1;Loja de Departamento;Simples Nacional;google;Pequeno
NEG0630;Lost;Lost;Vendedor 01;37010.68;18/02/2019;1;Loja de Departamento;Lucro Presumido;google;Pequeno
NEG0634;Lost;Lost;Vendedor 01;38400.00;19/02/2019;1;Loja de Departamento;Lucro Presumido;google;Pequeno
NEG0646;Won;Won;Vendedor 01;48372.09;28/02/2019;1;Loja de Departamento;Lucro Presumido;google;Médio
NEG0673;Lost;Lost;Vendedor 01;30240.55;25/03/2019;1;Loja de Departamento;Simples Nacional;google;Pequeno
NEG0751;Lost;Lost;Vendedor 01;36528.30;06/05/2019;1;Loja de Departamento;Lucro Presumido;google;Pequeno
NEG0752;Lost;Lost;Vendedor 01;27491.41;06/05/2019;1;Loja de Departamento;Simples Nacional;google;Pequeno
NEG0836;Lost;Lost;Vendedor 01;34285.71;05/06/2019;1;Loja de Departamento;Simples Nacional;google;Pequeno
NEG0886;Lost;Lost;Vendedor 01;34241.25;04/07/2019;1;Loja de Departamento;Simples Nacional;google;Pequeno
NEG0891;Lost;Lost;Vendedor 01;43471.70;05/07/2019;1;Loja de Departamento;Lucro Presumido;google;Médio
NEG0930;Lost;Lost;Vendedor 02;36226.42;19/07/2019;1;Loja de Departamento;Lucro Presumido;google;Pequeno
NEG0933;Lost;Lost;Vendedor 01;39543.73;22/07/2019;1;Loja de Departamento;Lucro Presumido;google;Pequeno
NEG0959;Lost;Lost;Vendedor 02;44098.94;05/08/2019;1;Loja de Departamento;Lucro Presumido;google;Médio
NEG1126;Lost;Lost;Vendedor 01;34657.04;20/10/2019;1;Loja de Departamento;Simples Nacional;google;Pequeno
NEG1181;Lost;Lost;Vendedor 04;45547.45;06/11/2019;1;Loja de Departamento;Lucro Presumido;google;Médio
NEG1383;Won;Won;Vendedor 01;43146.07;06/02/2020;1;Loja de Departamento;Lucro Presumido;google;Médio
NEG1846;Won;Won;Vendedor 04;40000.00;03/09/2020;1;Loja de Departamento;Lucro Presumido;google;Pequeno
NEG2860;Proposta;Open;Vendedor 03;41600.00;16/02/2022;1;Loja de Departamento;Lucro Presumido;Evento;Pequeno
NEG1815;Lost;Lost;Vendedor 02;34108.53;24/08/2020;1;Loja de Departamento;Simples Nacional;google;Pequeno
NEG2167;Lost;Lost;Vendedor 04;35918.37;22/02/2021;1;Loja de Departamento;Simples Nacional;google;Pequeno
NEG2456;Lost;Lost;Vendedor 02;45176.47;28/06/2021;1;Loja de Departamento;Lucro Presumido;google;Médio
NEG1053;Lost;Lost;Vendedor 01;36806.08;17/09/2019;1;Loja de Departamento;Lucro Presumido;indicacao;Pequeno
NEG1953;Lost;Lost;Vendedor 02;34909.09;21/10/2020;1;Loja de Departamento;Simples Nacional;indicacao;Pequeno
NEG2840;Lost;Lost;Vendedor 04;29197.08;09/02/2022;1;Loja de Departamento;Simples Nacional;prosp_merketing;Pequeno
NEG2952;Prospeccao;Open;Vendedor 04;37209.30;31/03/2022;1;Loja de Departamento;Lucro Presumido;prosp_merketing;Pequeno
NEG2971;Proposta;Open;Vendedor 01;36390.98;07/04/2022;1;Loja de Departamento;Lucro Presumido;prosp_merketing;Pequeno
NEG2975;Proposta;Open;Vendedor 01;36501.90;08/04/2022;1;Loja de Departamento;Lucro Presumido;prosp_merketing;Pequeno
NEG0546;Lost;Lost;Vendedor 01;77436.82;10/01/2019;2;Loja de Departamento;Lucro Real;google;Grande
NEG0705;Lost;Lost;Analista;153877.55;10/04/2019;4;Loja de Departamento;Lucro Real;google;Grande
NEG0848;Lost;Lost;Vendedor 01;158978.10;12/06/2019;5;Loja de Departamento;Lucro Real;google;Grande
NEG1916;Lost;Lost;Vendedor 01;437697.84;06/10/2020;11;Loja de Departamento;Lucro Real;google;Grande
NEG1492;Won;Won;Vendedor 02;925714.29;12/03/2020;22;Loja de Departamento;Lucro Real;google;Grande
NEG1209;Lost;Lost;Vendedor 01;1116210.53;21/11/2019;32;Loja de Departamento;Lucro Real;google;Grande
NEG1590;Won;Won;Vendedor 02;1535719.84;02/06/2020;34;Loja de Departamento;Lucro Real;google;Grande
NEG2747;Lost;Lost;Vendedor 03;33922.26;14/12/2021;1;Loja de Departamento;Simples Nacional;google;Pequeno
NEG2921;Lost;Lost;Vendedor 01;427992.96;21/03/2022;12;Loja de Departamento;Lucro Real;prosp_merketing;Grande
NEG2976;Prospeccao;Open;Vendedor 04;36390.98;08/04/2022;1;Loja de Departamento;Lucro Presumido;prosp_merketing;Pequeno
